address,auditResult,confidence,documentCount,evidenceCount,id,lastEvidenceAt,latitude,legacyId,longitude,mapReady,precision,publishReady,publishedAt,reviewed,sceneReady,sourceKind,sourceUrl,state,territoryId,title,usefulnessLevel,usefulnessScore,reasons,warnings
,needs_review,medium,1,2,evt_e37fab2a119976cef585f6f6,2026-09-05T21:27:42Z,,,,False,territory,False,2026-09-05T08:12:32Z,False,False,media,https://t.me/chelny_news1/48660,reported,mo-92730000,Задымление в термальном комплексе Cleversport в Набережных Челнах,context,30,not_editorially_useful,
,needs_review,medium,1,5,evt_cccbe4371845bb3884b8c83d,2026-09-05T21:27:42Z,,,,False,territory,False,2026-09-05T08:07:00Z,False,False,media,https://chelny-izvest.ru/news/proisshestviya/pozarnye-nazvali-istocnik-dyma-v-termalnom-komplekse-cleversport,reported,mo-92730000,Возгорание в термальном комплексе Cleversport в Набережных Челнах,context,46,not_editorially_useful,
,ready,low,1,1,evt_1e4836dd21845d6acfa099c7,2026-09-05T19:31:48Z,,,,False,territory,True,2026-09-05T08:00:26Z,False,False,media,https://t.me/novosti_mamadysha/63918,unknown,mo-92638000,В Мамадышском районе закупочная цена на молоко у частных хозяйств выросла до 27 рублей за литр,useful,87,,
,needs_review,medium,1,2,evt_165bfa19a387cb6da43bb347,2026-09-05T21:28:19Z,,,,False,territory,False,2026-09-05T08:00:00Z,False,False,media,https://rsloboda-rt.ru/news/obschestvo-i-myi/malcik-pogib-v-pozare-poka-rodstvennica-byla-v-dome,reported,mo-92650000,"Пожар в Красноярском крае, погиб двухлетний мальчик",context,20,not_editorially_useful,
Качелино,ready,medium,1,3,evt_292ea7cc354fd7ac13cbca66,2026-09-05T19:44:26Z,56.0584119,,49.8120355,False,settlement,True,2026-09-05T07:25:06Z,False,False,media,https://t.me/arskmedia/27614,in_progress,mo-92612422,В Кәче строят новый мост через Казансу,useful,87,,
,needs_review,medium,1,3,evt_654fe4697b1dede2dab411b7,2026-09-05T21:28:19Z,,,,False,territory,False,2026-09-05T07:15:00Z,False,False,media,https://nashcheremshan.ru/news/respublikada/tatarstanda-ilkulam-proekt-buenca-svetoforlarny-modernizaciialau-eslare-togallande,reported,mo-92658000,В Татарстане завершили модернизацию светофоров по нацпроекту,context,16,not_editorially_useful,
,needs_review,medium,1,1,evt_3dc545dcf61acbf9831108a6,2026-09-05T19:45:13Z,,,,False,territory,False,2026-09-05T07:12:00Z,False,False,media,https://tulachi.ru/news/v-respublike/kazanda-strafstoiankaga-50-elektr-samokaty-ibargannar,reported,mo-92656000,В Казани на штрафстоянку отправили 50 электросамокатов,context,0,not_editorially_useful,
,ready,medium,1,2,evt_b4866ccec950175137a594ef,2026-09-05T19:45:42Z,,,,False,territory,True,2026-09-05T07:10:00Z,False,False,media,https://tulachi.ru/news/v-respublike/kazanda-iana-torak-kompleksy-barlykka-kilacak,in_progress,mo-92701000,Казанда яңа торак комплекс төзеләчәк,useful,89,,
,ready,medium,1,1,evt_b421a41eec7df8ff97a87196,2026-09-05T19:46:33Z,,,,False,territory,True,2026-09-05T06:44:00Z,False,False,media,https://arskmedia.ru/news/rayon-yaalyklary/kaceda-kazansu-asa-iana-kuper-tozela,reported,mo-92612000,В Кәче строится новый мост через Казансу,useful,87,,
,ready,medium,1,2,evt_9e3a7470d1e2524be7aeb860,2026-09-05T19:47:16Z,,,,False,territory,True,2026-09-05T06:32:12Z,False,False,media,https://t.me/chelny_news1/48658,reported,mo-92730000,В Челнах установили шесть «умных» светофоров,useful,87,,
,needs_review,medium,1,2,evt_8aaf32fa4fdb4a29bda22c80,2026-09-05T19:47:56Z,,,,False,territory,False,2026-09-05T06:10:12Z,False,False,media,https://t.me/TulInformm/35582,unknown,mo-92656000,В Тюлячинском районе попросили привести в порядок прилегающие и придомовые территории,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_5e142d82bc4bf9ff75b3222d,2026-09-05T21:28:19Z,,,,False,territory,False,2026-09-05T06:07:00Z,False,False,media,https://pestrecy-rt.ru/news/v-respublike/v-tatarstane-modernizirovali-18-svetoforov-v-ramkax-nacproekta-infrastruktura-dlia-zizni,reported,mo-92648000,В Татарстане модернизировали 18 светофоров,context,67,not_editorially_useful,
Казань,needs_review,medium,1,1,evt_76b3c476de0a4e0cd773dfde,2026-09-05T21:29:01Z,55.7946485,,49.1115022,False,settlement,False,2026-09-05T06:02:44Z,False,False,media,https://t.me/zpravda/108600,resolved,mo-92701000,В Татарстане построен учебно-тренировочный полигон для пожарных и спасателей,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_7ea08545e8016211ffe3200a,2026-09-05T21:29:08Z,,,,False,territory,False,2026-09-05T05:00:00Z,False,False,media,https://mamadysh-rt.ru/news/dorozhnyy-patrul/voditelia-infiniti-iz-mamadysskogo-raiona-lisili-prav-za-pianuiu-ezdu,reported,mo-92638000,Водителя Infiniti из Мамадышского района лишили прав за пьяную езду,context,36,not_editorially_useful,
,ready,medium,1,2,evt_b576a0cb47829d67c7cceef2,2026-09-05T21:30:10Z,,,,False,territory,True,2026-09-05T05:00:00Z,False,False,media,https://agryz-rt.ru/news/pecatnaia-versiia/marat-axmetov-ocenil-xod-uborocnyx-rabot-i-stroitelstvo-molocnogo-kompleksa-v-agryzskom-raione,reported,mo-92601101,Строительство молочного комплекса в Агрызском районе,useful,87,,
,needs_review,medium,1,1,evt_52a47c6d78988e89c6cca079,2026-09-05T21:29:01Z,,,,False,territory,False,2026-09-05T04:36:51Z,False,False,media,https://t.me/chelny_news1/48656,unknown,mo-92730000,Заочно предъявлено обвинение Николаю Никифорову по делу Finiko,context,36,not_editorially_useful,
"Малая Красная улица, 7",ready,low,2,2,evt_26d996455737b4cfc729cda3,2026-09-05T19:31:42Z,55.79839135,,49.12806471655345,True,building,True,2026-09-05,False,True,utility,https://www.kznvodokanal.ru/accident#water-319f634f6436e5d012f2a307,in_progress,mo-92701000,"Отключение водоснабжения: Вахитовский, МАЛАЯ КРАСНАЯ, 7",useful,97,,
"проспект Ямашева, 28",ready,low,1,1,evt_ce2b6ee188bad4052c30fc10,2026-09-05T19:31:42Z,55.82772165,,49.09544985263713,True,building,True,2026-09-04T21:00:00Z,False,True,utility,https://www.kznvodokanal.ru/accident#water-7bd706fc536fae562d0d9a0e,in_progress,mo-92701000,"Отключение водоснабжения: Ново-Савиновский, ЯМАШЕВА ПРОСПЕКТ, 28",useful,97,,
,ready,medium,1,2,evt_d160180518fe3b69331ce1e6,2026-09-05T19:49:41Z,,,,False,territory,True,2026-09-04T19:06:55Z,False,False,media,https://t.me/arskmedia/27610,reported,mo-92612151,В Арском районе началось строительство сотой мечети,useful,62,,
,needs_review,medium,1,1,evt_9793531c966f303804e68d30,2026-09-05T21:30:10Z,,,,False,territory,False,2026-09-04T19:00:00Z,False,False,media,https://biektaw.ru/news/selskoe-hozyaystvo/tatarstan-zanial-vtoroe-mesto-v-rossii-po-cislu-fermerskix-ostrovkov,resolved,mo-92622000,В Татарстане открылись три площадки проекта «Фермерский островок»,context,59,not_editorially_useful,
,needs_review,low,1,1,evt_ab36b8332de5fd9ce8c91cd5,2026-09-05T19:31:57Z,,,,False,territory,False,2026-09-04T18:30:00Z,False,False,media,https://bugulma-tatarstan.ru/news/news/tatarstan-pokazal-vysokie-rezultaty-v-federalnyx-i-okruznyx-molodeznyx-proektax,unknown,mo-92617000,Татарстан показал высокие результаты в федеральных и окружных молодёжных проектах,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_1d66d865c4224ce9424f3502,2026-09-05T19:31:44Z,,,,False,territory,False,2026-09-04T18:23:01Z,False,False,media,https://t.me/uvt24/32684,unknown,mo-92608101,В последний месяц активно ведется ремонт дорог на нескольких участках.,context,0,not_editorially_useful,
,ready,medium,1,2,evt_94f63d41801ccdf29ccc77dc,2026-09-05T19:49:04Z,,,,False,territory,True,2026-09-04T17:52:37Z,False,False,official,https://t.me/kvb_kzn/3872,in_progress,mo-92701000,Авария на сетях ливневой канализации и срочные ремонтные работы на проспекте Универсиады,useful,97,,
,ready,low,1,1,evt_389261652c81af8fcec93daa,2026-09-05T19:31:43Z,,,,False,territory,True,2026-09-04T17:32:30Z,False,False,media,https://t.me/tatmediaofficial/158594,reported,,"Собранные у обманутых россиян деньги якобы выводились за границу через фирму, связанную со строительством и управлением недвижимостью в Иннополисе.",useful,70,,
,needs_review,low,1,1,evt_80507798da4317bb4f3e1c83,2026-09-05T19:31:46Z,,,,False,territory,False,2026-09-04T17:05:01Z,False,False,media,https://t.me/bugulgazeta/58352,unknown,mo-92617000,"OpenAI, Google и Microsoft объединились против... самих себя? Более 100 IT-компаний предупреждают: ИИ может стать глобальной и опасной проблемой",context,0,not_editorially_useful,
,needs_review,medium,1,1,evt_bfb41960a283909ae124caa9,2026-09-05T19:50:24Z,,,,False,territory,False,2026-09-04T16:34:01Z,False,False,media,https://t.me/atnatani/14063,unknown,mo-92613000,Планируется двухэтапная индексация страховой пенсии в 2027 году,context,0,not_editorially_useful,
,ready,low,1,1,evt_9a3990661913a6858bb0b630,2026-09-05T19:32:00Z,,,,False,territory,True,2026-09-04T16:21:00Z,False,False,media,https://laishevskyi.ru/news/tema-dnya/v-laisevskom-raione-otkrylis-ucebno-trenirovocnyi-kompleks-mcs-rossii-i-novaia-pozarnaia-cast,resolved,mo-92634480,В Лаишевском районе открылись учебно-тренировочный комплекс МЧС России и новая пожарная часть,useful,79,,
,needs_review,medium,1,2,evt_50fa19eded08fbcd0b0b6d87,2026-09-05T21:30:52Z,,,,False,territory,False,2026-09-04T16:20:25Z,False,False,media,https://t.me/zpravda/108584,reported,mo-92628101,В Татарстане действует система «Народный инспектор»,context,36,not_editorially_useful,
,needs_review,low,1,2,evt_c0a2da45e9884ec13f3f253a,2026-09-04T20:37:25Z,,,,False,territory,False,2026-09-04T16:13:36Z,False,False,media,https://t.me/n_chrmshn/18607,reported,mo-92658000,Зеркала на заказ в Новосибирске,noise,20,not_editorially_useful,
,needs_review,low,1,2,evt_c8baf8cf31c35d4a8a58a943,2026-09-04T20:24:18Z,,,,False,territory,False,2026-09-04T16:01:36Z,False,False,media,https://t.me/shesmauk/35812,unknown,mo-92645000,МАКС и Телеграм:,noise,0,not_editorially_useful,
Казань,needs_review,medium,1,1,evt_36b6c50943e430973f3295b6,2026-09-05T21:31:39Z,55.7946485,,49.1115022,False,settlement,False,2026-09-04T15:59:28Z,False,False,media,https://t.me/tatmediaofficial/158579,resolved,mo-92701000,В Татарстане построили современный учебно-тренировочный полигон для пожарных и спасателей,context,20,not_editorially_useful,
,ready,low,1,1,evt_989d0743c8b389909794b1b3,2026-09-05T19:31:47Z,,,,False,territory,True,2026-09-04T15:37:40Z,False,False,media,https://t.me/ElabugaNK/46280,in_progress,,Работы проходят в рамках капитального ремонта дома.,useful,89,,
,needs_review,low,1,1,evt_0cdb787befb98b9ab20e1a70,2026-09-05T19:31:46Z,,,,False,territory,False,2026-09-04T15:35:02Z,False,False,media,https://t.me/bugulgazeta/58351,reported,mo-92617000,Разбираем три главных нововведения и что они значат для жителей .,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_f825b139f1d7a01c5b6faa24,2026-09-05T19:32:00Z,,,,False,territory,False,2026-09-04T15:16:00Z,False,False,media,https://laishevskyi.ru/news/sport/prislo-vremia-delat-privivki-ot-grippa,unknown,mo-92634000,Пришло время делать прививки от гриппа,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_5f87f8ad43d7f32b90bbd94a,2026-09-05T21:31:39Z,,,,False,territory,False,2026-09-04T15:10:00Z,False,False,media,https://yashel-uzan.ru/news/yashәesh/iasel-uzan-raionynda-64-isegaldy-remontlangan,reported,mo-92628101,В районе Зеленодольска отремонтированы 64 двора,context,20,not_editorially_useful,
,needs_review,medium,1,2,evt_f79212f88bc0d79df4bae339,2026-09-05T21:32:24Z,,,,False,territory,False,2026-09-04T15:08:00Z,False,False,media,https://aksubayevo.ru/news/news/rossiiane-smogut-podtverzdat-lgoty-na-proezd-cerez-prilozenie-maks-s-1-sentiabria,reported,mo-92604000,Подтверждение льгот на проезд через приложение МАКС,context,16,not_editorially_useful,
