id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,triage
evt_4730f82076330d28c10488f3,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Поперечно-Кукушкинская,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,territory,,,,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_4dc9a4f36007ec66c8ea0e2e,,"В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Магистральная, дом 33",resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,building,"Магистральная улица, 33",49.10534945,55.74542005,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_66e7680bd53dd66c8d95671e,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Машиностроительная,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92730000,territory,,,,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_85b21d6b3a4e06b2481b124e,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Машиностроительная,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92730000,territory,,,,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_a9eba18924afa8172c4e1a7f,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Габишева,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,street,улица Комиссара Габишева,49.2392611,55.7484647,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_b40fde80c55ff21e212d6b11,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Яшь Кыч,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,street,улица Яшь Кыч,49.1098624,55.7521628,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_c1e136d67b85206de38cda4d,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Кулагина,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,territory,,,,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_c9469b22bcea458e6a557fd2,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Машиностроительная,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92730000,territory,,,,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_cbb21523597fad6f94a0a542,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Магистральная,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,territory,,,,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_d3810f1a2e11a8420660787c,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — Производственный проезд,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92730000,site,Трубный проезд / Производственный проезд,52.4328069,55.7090397,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_d406865fb3538d4cc93a822f,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Учительская,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,territory,,,,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_d5bb478347be41b0b1837eed,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Лукина,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,territory,,,,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_e054c3775173e7e18f5abc53,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Яркая,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,street,Яркая улица,49.2644329,55.7467209,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_e0c3ac9f8211d8f46b21bf25,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Кул Гали,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,street,улица Кул Гали,49.2243727,55.7539028,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_eb56600dce5f4b76fd965cf9,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Магистральная,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,territory,,,,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_f15d5612a567874f49a9a84f,,В Татарстане завершили установку интеллектуальных транспортных систем в городских агломерациях в рамках национального проекта «Инфрастр — улица Тэцевская,resolved,2026-09-05T09:26:00Z,2026-09-05T19:06:36Z,mo-92701000,street,Тэцевская улица,48.9655146,55.8622166,low,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,97,False,1,1,True,True,False,ready,[],[],publish_now
evt_37914198d3382d17d7258f84,,Россия – Ислам дөньясы» төркеме «Алтын мөнбәр»дә ун фильмны бәяләячәк,reported,2026-09-05T09:25:00Z,2026-09-05T19:06:43Z,mo-92701000,territory,,,,low,media,https://zamansulyshy.ru/news/yanaliklar/rossiia-islam-doniasy-torkeme-altyn-monbarda-un-filmny-baialaiacak,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_db6947ed349b0c2c8476fc8d,,В Кармановском сельском клубе открылась выставка творчества трёх поколений,resolved,2026-09-05T09:15:02Z,2026-09-05T19:06:29Z,mo-92627000,territory,,,,low,media,https://t.me/zainsknews/61054,useful,87,False,1,1,True,False,False,ready,[],[],publish_now
evt_a027d64a9dcfd34cfa21f444,,Исеме – Мактау тактасында,unknown,2026-09-05T09:04:38Z,2026-09-05T19:06:31Z,mo-92642000,territory,,,,low,media,https://t.me/muslumirc/44305,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_5391791c57f34709aa13f15e,,В Татарстане за неделю зафиксировано снижение цен на мясо,unknown,2026-09-05T09:00:00Z,2026-09-05T19:06:40Z,mo-92622000,territory,,,,low,media,https://biektaw.ru/news/v-respublike/v-tatarstane-za-nedeliu-zafiksirovano-snizenie-cen-na-miaso,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_b403c1490c3746d8ab2c3170,,В Челнах загорелся термальный комплекс на Гэсе,reported,2026-09-05T08:44:11Z,2026-09-05T19:06:35Z,mo-92730000,territory,,,,low,media,https://t.me/chelnytv/46180,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_b73e47c0122cb848db796757,,Охотники Мензелинского района открыли сезон добычи пернатой дичи,resolved,2026-09-05T08:34:00Z,2026-09-05T19:06:44Z,mo-92640000,territory,,,,low,media,https://menzela.ru/news/tema-dnya/oxotniki-menzelinskogo-raiona-otkryli-sezon-dobyci-pernatoi-dici,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
