id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,sourceReachable,sourceHttpStatus,sourceFinalUrl,disposition,sourceProbeError
evt_cea9cc81e6210c2bbfc44aa0,,Что говорят очевидцы пожара ⬆️,reported,2026-09-05T09:46:40Z,2026-09-05T19:31:53Z,mo-92730000,territory,,,,low,media,https://t.me/chelnytv/46187,context,0,False,1,1,False,False,False,needs_review,summary_too_short|not_editorially_useful,,True,200,https://t.me/chelnytv/46187,context_only,
evt_e31bf47d9175eaf9ddfc56bb,,"Гульфания: переехала в Куш-Елгу, вырастила детей и дожила до почётной старости",unknown,2026-09-05T09:40:00Z,2026-09-05T19:31:59Z,mo-92627000,territory,,,,low,media,https://zainsk-inform.ru/news/obschestvo/gulfaniia-pereexala-v-kus-elgu-vyrastila-detei-i-dozila-do-pocetnoi-starosti,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://zainsk-inform.ru/news/obschestvo/gulfaniia-pereexala-v-kus-elgu-vyrastila-detei-i-dozila-do-pocetnoi-starosti,fact_and_geo_recheck,
evt_911ee2921bf2a6471b37b66c,,Открыли Центр кикбоксинга и Центр регби.,resolved,2026-09-05T09:37:29Z,2026-09-05T19:32:05Z,mo-92701000,territory,,,,low,official,https://t.me/kzn_official/23612,useful,87,False,1,1,True,False,False,ready,,,True,200,https://t.me/kzn_official/23612,publish_ready,
evt_16a980af089f6940b072c194,,В Лаишевском районе после капитального ремонта открылся детский сад и ФАП,resolved,2026-09-05T09:35:00Z,2026-09-05T19:32:00Z,mo-92634101,territory,,,,low,media,https://laishevskyi.ru/news/tema-dnya/v-laisevskom-raione-posle-kapitalnogo-remonta-otkrylsia-detskii-sad-i-fap,useful,87,False,1,1,True,False,False,ready,,,True,200,https://laishevskyi.ru/news/tema-dnya/v-laisevskom-raione-posle-kapitalnogo-remonta-otkrylsia-detskii-sad-i-fap,publish_ready,
evt_a73863e38f6108e65253ef46,,В Казани обновили 12 светофорных объектов,resolved,2026-09-05T09:26:00Z,2026-09-05T19:42:40Z,mo-92605000,territory,,,,medium,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,87,False,1,1,True,False,False,ready,,,True,200,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,publish_ready,
evt_cedb881ffd0fb48a3a53ac67,,В Татарстане завершили обновление 18 светофоров,reported,2026-09-05T09:26:00Z,2026-09-05T19:42:40Z,mo-92605000,territory,,,,medium,media,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,useful,87,False,1,1,True,False,False,ready,,,True,200,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,publish_ready,
evt_db6947ed349b0c2c8476fc8d,,В Кармановском сельском клубе открылась выставка творчества трёх поколений,resolved,2026-09-05T09:15:02Z,2026-09-05T19:31:47Z,mo-92627000,territory,,,,low,media,https://t.me/zainsknews/61054,useful,87,False,1,1,True,False,False,ready,,,True,200,https://t.me/zainsknews/61054,publish_ready,
evt_5391791c57f34709aa13f15e,,В Татарстане за неделю зафиксировано снижение цен на мясо,unknown,2026-09-05T09:00:00Z,2026-09-05T19:31:58Z,mo-92622000,territory,,,,low,media,https://biektaw.ru/news/v-respublike/v-tatarstane-za-nedeliu-zafiksirovano-snizenie-cen-na-miaso,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://biektaw.ru/news/v-respublike/v-tatarstane-za-nedeliu-zafiksirovano-snizenie-cen-na-miaso,context_only,
evt_b403c1490c3746d8ab2c3170,,В Челнах загорелся термальный комплекс на Гэсе,reported,2026-09-05T08:44:11Z,2026-09-05T19:31:53Z,mo-92730000,territory,,,,low,media,https://t.me/chelnytv/46180,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/chelnytv/46180,fact_and_geo_recheck,
evt_b73e47c0122cb848db796757,,Охотники Мензелинского района открыли сезон добычи пернатой дичи,resolved,2026-09-05T08:34:00Z,2026-09-05T19:32:02Z,mo-92640000,territory,,,,low,media,https://menzela.ru/news/tema-dnya/oxotniki-menzelinskogo-raiona-otkryli-sezon-dobyci-pernatoi-dici,context,59,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://menzela.ru/news/tema-dnya/oxotniki-menzelinskogo-raiona-otkryli-sezon-dobyci-pernatoi-dici,fact_and_geo_recheck,
evt_97628bd310ae1f23419e9cf9,,В Нижнекамске прокуратура выявила незаконную выдачу потребительских займов под видом комиссионной торговли.,unknown,2026-09-05T08:30:07Z,2026-09-05T19:31:49Z,mo-92644101,settlement,Нижнекамск,51.8160376,55.6412879,low,media,https://t.me/ntr24ru/45271,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/ntr24ru/45271,fact_and_geo_recheck,
evt_a5c682a887385e5cb3da0ac2,,"На обновление 18 светофоров в Татарстане направили 125,7 млн рублей",reported,2026-09-05T08:16:00Z,2026-09-05T19:32:00Z,mo-92638000,territory,,,,low,media,https://mamadysh-rt.ru/news/obshchestvo/na-obnovlenie-18-svetoforov-v-tatarstane-napravili-1257-mln-rublei,context,16,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://mamadysh-rt.ru/news/obshchestvo/na-obnovlenie-18-svetoforov-v-tatarstane-napravili-1257-mln-rublei,fact_and_geo_recheck,
evt_e37fab2a119976cef585f6f6,,Задымление в термальном комплексе Cleversport в Набережных Челнах,reported,2026-09-05T08:12:32Z,2026-09-05T19:43:58Z,mo-92730000,territory,,,,medium,media,https://t.me/chelny_news1/48660,context,30,False,3,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/chelny_news1/48660,fact_and_geo_recheck,
evt_9838acc49654651c0d4f69de,,Открытое горение удалось ликвидировать уже в 9:30.,reported,2026-09-05T08:07:00Z,2026-09-05T19:32:04Z,mo-92730000,territory,,,,low,media,https://chelny-izvest.ru/news/proisshestviya/pozarnye-nazvali-istocnik-dyma-v-termalnom-komplekse-cleversport,context,46,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://chelny-izvest.ru/news/proisshestviya/pozarnye-nazvali-istocnik-dyma-v-termalnom-komplekse-cleversport,fact_and_geo_recheck,
evt_1e4836dd21845d6acfa099c7,,В Мамадышском районе закупочная цена на молоко у частных хозяйств выросла до 27 рублей за литр,unknown,2026-09-05T08:00:26Z,2026-09-05T19:31:48Z,mo-92638000,territory,,,,low,media,https://t.me/novosti_mamadysha/63918,useful,87,False,1,1,True,False,False,ready,,,True,200,https://t.me/novosti_mamadysha/63918,publish_ready,
evt_292ea7cc354fd7ac13cbca66,,В Кәче строят новый мост через Казансу,in_progress,2026-09-05T07:25:06Z,2026-09-05T19:44:26Z,mo-92612422,settlement,Качелино,49.8120355,56.0584119,medium,media,https://t.me/arskmedia/27614,useful,87,False,3,1,True,False,False,ready,,,True,200,https://t.me/arskmedia/27614,publish_ready,
evt_f91459dac2a3c6d016d66afe,,Татарстанда илкүләм проект буенча светофорларны модернизацияләү эшләре төгәлләнде,reported,2026-09-05T07:15:00Z,2026-09-05T19:45:01Z,mo-92658000,territory,,,,low,media,https://nashcheremshan.ru/news/respublikada/tatarstanda-ilkulam-proekt-buenca-svetoforlarny-modernizaciialau-eslare-togallande,context,46,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://nashcheremshan.ru/news/respublikada/tatarstanda-ilkulam-proekt-buenca-svetoforlarny-modernizaciialau-eslare-togallande,fact_and_geo_recheck,
evt_3dc545dcf61acbf9831108a6,,В Казани на штрафстоянку отправили 50 электросамокатов,reported,2026-09-05T07:12:00Z,2026-09-05T19:45:13Z,mo-92656000,territory,,,,medium,media,https://tulachi.ru/news/v-respublike/kazanda-strafstoiankaga-50-elektr-samokaty-ibargannar,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://tulachi.ru/news/v-respublike/kazanda-strafstoiankaga-50-elektr-samokaty-ibargannar,context_only,
evt_b4866ccec950175137a594ef,,Казанда яңа торак комплекс төзеләчәк,in_progress,2026-09-05T07:10:00Z,2026-09-05T19:45:42Z,mo-92701000,territory,,,,medium,media,https://tulachi.ru/news/v-respublike/kazanda-iana-torak-kompleksy-barlykka-kilacak,useful,89,False,2,1,True,False,False,ready,,,True,200,https://tulachi.ru/news/v-respublike/kazanda-iana-torak-kompleksy-barlykka-kilacak,publish_ready,
evt_1c7a10fcf8427a298a69fbb8,,Лучшее время для помощи — любое время ❤️,unknown,2026-09-05T06:59:01Z,2026-09-05T19:32:05Z,mo-92701000,territory,,,,low,official,https://t.me/kzn_official/23603,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kzn_official/23603,fact_and_geo_recheck,
evt_b421a41eec7df8ff97a87196,,В Кәче строится новый мост через Казансу,reported,2026-09-05T06:44:00Z,2026-09-05T19:46:33Z,mo-92612000,territory,,,,medium,media,https://arskmedia.ru/news/rayon-yaalyklary/kaceda-kazansu-asa-iana-kuper-tozela,useful,87,False,1,1,True,False,False,ready,,,True,200,https://arskmedia.ru/news/rayon-yaalyklary/kaceda-kazansu-asa-iana-kuper-tozela,publish_ready,
evt_9e3a7470d1e2524be7aeb860,,В Челнах установили шесть «умных» светофоров,reported,2026-09-05T06:32:12Z,2026-09-05T19:47:16Z,mo-92730000,territory,,,,medium,media,https://t.me/chelny_news1/48658,useful,87,False,2,1,True,False,False,ready,,,True,200,https://t.me/chelny_news1/48658,publish_ready,
evt_8aaf32fa4fdb4a29bda22c80,,В Тюлячинском районе попросили привести в порядок прилегающие и придомовые территории,unknown,2026-09-05T06:10:12Z,2026-09-05T19:47:56Z,mo-92656000,territory,,,,medium,media,https://t.me/TulInformm/35582,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/TulInformm/35582,context_only,
evt_fa48242debf8638f75cc0af9,,В Татарстане модернизировали 18 светофоров в рамках нацпроекта «Инфраструктура для жизни»,unknown,2026-09-05T06:07:00Z,2026-09-05T19:32:02Z,mo-92648000,territory,,,,low,media,https://pestrecy-rt.ru/news/v-respublike/v-tatarstane-modernizirovali-18-svetoforov-v-ramkax-nacproekta-infrastruktura-dlia-zizni,context,67,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://pestrecy-rt.ru/news/v-respublike/v-tatarstane-modernizirovali-18-svetoforov-v-ramkax-nacproekta-infrastruktura-dlia-zizni,fact_and_geo_recheck,
evt_d9fc5c715b8409738579ffee,,"В конце 90-х перешла в бухгалтерию Гостелерадио Татарстана, а в начале 2000-х устроилась работать в Республиканскую клиническую больницу (РКБ), где трудилась до",reported,2026-09-05T06:04:01Z,2026-09-05T19:31:48Z,mo-92630151,territory,,,,low,media,https://t.me/volzhskie/36101,context,36,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/volzhskie/36101,fact_and_geo_recheck,
evt_aa0eb6c02e6bab9e92493735,,В Татарстане построен современный учебно-тренировочный полигон для пожарных и спасателей,resolved,2026-09-05T06:02:44Z,2026-09-05T19:50:52Z,mo-92701000,settlement,Казань,49.1115022,55.7946485,medium,media,https://t.me/tatmediaofficial/158579,context,20,False,2,2,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/tatmediaofficial/158579,fact_and_geo_recheck,
evt_c1b8295b513a3903828dbb84,,Марат Ахметов оценил ход уборочных работ и строительство молочного комплекса в Агрызском районе,planned,2026-09-05T05:00:00Z,2026-09-05T19:31:53Z,mo-92601101,territory,,,,low,media,https://agryz-rt.ru/news/pecatnaia-versiia/marat-axmetov-ocenil-xod-uborocnyx-rabot-i-stroitelstvo-molocnogo-kompleksa-v-agryzskom-raione,useful,87,False,1,1,False,False,False,needs_review,open_state_text_looks_finished,,True,200,https://agryz-rt.ru/news/pecatnaia-versiia/marat-axmetov-ocenil-xod-uborocnyx-rabot-i-stroitelstvo-molocnogo-kompleksa-v-agryzskom-raione,fact_and_geo_recheck,
evt_f182b9f33e503bb5eacc36da,,Водителя Infiniti из Мамадышского района лишили прав за пьяную езду,unknown,2026-09-05T05:00:00Z,2026-09-05T19:32:00Z,mo-92638000,territory,,,,low,media,https://mamadysh-rt.ru/news/dorozhnyy-patrul/voditelia-infiniti-iz-mamadysskogo-raiona-lisili-prav-za-pianuiu-ezdu,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://mamadysh-rt.ru/news/dorozhnyy-patrul/voditelia-infiniti-iz-mamadysskogo-raiona-lisili-prav-za-pianuiu-ezdu,fact_and_geo_recheck,
evt_9c2c12880d3caf9dc013b34a,,Экс-министр связи России стал фигурантом дела о миллиардной пирамиде Finiko,unknown,2026-09-05T04:36:51Z,2026-09-05T19:31:52Z,mo-92730000,territory,,,,low,media,https://t.me/chelny_news1/48656,context,36,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/chelny_news1/48656,fact_and_geo_recheck,
